"Name","Short Name","Description","Types","Latitude","Longitude"
"Kaiser [Band]",KAIS_3,,Net,39.6099,-121.87145
"Kaiser [Band]",KAIS_4,,Net,39.6099,-121.87145
"Kaiser [Band]",KAIS_5,,Net,39.6099,-121.87145
"Kaiser [Band]",KAIS_6,,Net,39.6099,-121.87145
"Kaiser [Band]",KAIS_7,,Net,39.6099,-121.87145
"Kaiser [Band]",KAIS_8,,Net,39.6099,-121.87145
"Kaiser [Band]",KAIS_9,,Net,39.6099,-121.87145
KAIS_9999,KAIS_9999,,Net,39.6099,-121.87145
KOSL_0,KOSL_0,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_1,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_10,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_11,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_12,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_13,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_14,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_15,,Net,39.81765,-122.02323
KOSL_16,KOSL_16,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_2,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_3,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_4,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_5,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_6,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_7,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_8,,Net,39.81765,-122.02323
"Kopta Slough [Band]",KOSL_9,,Net,39.81765,-122.02323
KOSL_99,KOSL_99,,Net,39.81765,-122.02323
KOSL_9999,KOSL_9999,,Net,39.81765,-122.02323
"Ohm [band]",OHM_0,,Net,39.96285,-122.04571
"Ohm [band]",OHM_1,,Net,39.96285,-122.04571
"Ohm [band]",OHM_10,,Net,39.96285,-122.04571
"Ohm [band]",OHM_11,,Net,39.96285,-122.04571
"Ohm [band]",OHM_12,,Net,39.96285,-122.04571
"Ohm [band]",OHM_13,,Net,39.96285,-122.04571
"Ohm [band]",OHM_14,,Net,39.96285,-122.04571
"Ohm [band]",OHM_15,,Net,39.96285,-122.04571
"Ohm [band]",OHM_2,,Net,39.96285,-122.04571
"Ohm [band]",OHM_3,,Net,39.96285,-122.04571
"Ohm [band]",OHM_4,,Net,39.96285,-122.04571
"Ohm [band]",OHM_5,,Net,39.96285,-122.04571
"Ohm [band]",OHM_6,,Net,39.96285,-122.04571
"Ohm [band]",OHM_7,,Net,39.96285,-122.04571
"Ohm [band]",OHM_8,,Net,39.96285,-122.04571
"Ohm [band]",OHM_9,,Net,39.96285,-122.04571
PICR_0,PICR_0,,Net,39.64474,-121.90225
PICR_99,PICR_99,,Net,39.64474,-121.90225
PICR_999,PICR_999,,Net,39.64474,-121.90225
PICR_9999,PICR_9999,,Net,39.64474,-121.90225
SCOR_0,SCOR_0,,Net,,
SCOR_1,SCOR_1,,Net,,
SCOR_2,SCOR_2,,Net,,
SCOR_3,SCOR_3,,Net,,
SCOR_4,SCOR_4,,Net,,
SCOR_5,SCOR_5,,Net,,
STCR_0,STCR_0,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_1,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_10,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_11,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_12,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_13,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_14,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_16,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_17,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_18,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_19,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_2,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_20,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_21,,Net,39.58984,-121.90671
STCR_22,STCR_22,,Net,39.58984,-121.90671
STCR_23,STCR_23,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_3,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_4,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_5,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_6,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_7,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_8,,Net,39.58984,-121.90671
"Stony Creek [Band]",STCR_9,,Net,39.58984,-121.90671
STCR_99,STCR_99,,Net,39.58984,-121.90671
STCR_9999,STCR_9999,,Net,39.58984,-121.90671
"Sul Norte [band]",SUNO_0,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_1,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_10,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_11,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_12,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_13,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_14,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_15,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_16,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_17,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_18,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_19,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_2,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_3,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_4,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_5,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_6,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_7,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_8,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_9,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_99,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_999,,Net,39.38547,-121.92203
"Sul Norte [band]",SUNO_9999,,Net,39.38547,-121.92203
"FR BAND",FR,,"Banding Net Collection",,
"KST BAND",KST,,"Banding Net Collection",,
"SCOR BAND",SCOR,,"Banding Net Collection",,
"Bidwell-Sacramento River Park",BRSP,,"Point Count Transect",,
Crain,CRAI,,"Point Count Transect",,
"Princeton Ferry",PRFE,,"Point Count Transect",,
Ryan,RYAN,,"Point Count Transect",,
Crain,CRAI_1,,"Point Count Point",40.13313385574,-122.14544508506
Crain,CRAI_2,,"Point Count Point",40.13115228673,-122.14551683453
Crain,CRAI_3,,"Point Count Point",40.12933469196,-122.14583300703
Crain,CRAI_4,,"Point Count Point",40.12748496188,-122.14545709131
Crain,CRAI_5,,"Point Count Point",40.12567663439,-122.14580834024
Crain,CRAI_6,,"Point Count Point",40.12375075907,-122.14610235827
Crain,CRAI_7,,"Point Count Point",40.12367907623,-122.14860305719
Crain,CRAI_8,,"Point Count Point",40.12549832107,-122.14850995999
Crain,CRAI_9,,"Point Count Point",40.12731088627,-122.14873383356
Crain,CRAI_10,,"Point Count Point",40.12904539019,-122.14936948913
Crain,CRAI_11,,"Point Count Point",40.13084019407,-122.14962882895
Crain,CRAI_12,,"Point Count Point",40.13228882302,-122.14814358209
"Princeton Ferry",PRFE_1,,"Point Count Point",39.41383041599,-122.00557006006
"Princeton Ferry",PRFE_2,,"Point Count Point",39.41183792252,-122.00437873052
"Princeton Ferry",PRFE_3,,"Point Count Point",39.41181741485,-122.00198617655
"Princeton Ferry",PRFE_4,,"Point Count Point",39.41193229732,-121.99962657196
"Princeton Ferry",PRFE_5,,"Point Count Point",39.4118762544,-121.99730427906
"Princeton Ferry",PRFE_6,,"Point Count Point",39.4138633116,-121.99681116376
"Princeton Ferry",PRFE_7,,"Point Count Point",39.41377571546,-121.99919365616
"Princeton Ferry",PRFE_8,,"Point Count Point",39.41338095455,-122.00148761166
"Princeton Ferry",PRFE_9,,"Point Count Point",39.41475016511,-122.00564991389
"Princeton Ferry",PRFE_10,,"Point Count Point",39.41665965216,-122.00556468433
"Princeton Ferry",PRFE_11,,"Point Count Point",39.41691024415,-122.00326103311
"Princeton Ferry",PRFE_12,,"Point Count Point",39.41512250951,-122.00283347385
"Codora [studyarea]",CODO,,"Study Area",,
"Millar [studyarea]",MILL,,"Study Area",,
"Beehive [studyarea]",BEHI,,"Study Area",,
"Colusa [studyarea]",COLU,,"Study Area",,
"Flynn [studyarea]",FLYN,,"Study Area",,
"Haleakala [studyarea]",HALE,,"Study Area",,
"Jacinto [studyarea]",JACI,,"Study Area",,
"Kaiser [studyarea]",KAIS,,"Study Area",,
"Kopta Slough [studyarea]",KOSL,,"Study Area",,
"La Baranca [studyarea]",LABA,,"Study Area",,
"Llano Seco [studyarea]",LLSE,,"Study Area",,
"Mooney [studyarea]",MOON,,"Study Area",,
"Ohm [studyarea]",OHM,,"Study Area",,
"Ord Bend [studyarea]",ORBE,,"Study Area",,
"Packer Island [studyarea]",PAIS,,"Study Area",,
"Pine Creek [studyarea]",PICR,,"Study Area",,
"Princeton [studyarea]",PRIN,,"Study Area",,
"River Vista [studyarea]",RIVI,,"Study Area",,
"Stony Creek [studyarea]",STCR,,"Study Area",,
"Sul Norte [studyarea]",SUNO,,"Study Area",,
"Thomas [studyarea]",THOM,,"Study Area",,
"Woodson Bridge State Park [studyarea]",WOBR,,"Study Area",,
"Pine Creek II [studyarea]",PINE,,"Study Area",,
"Vermet [studyarea]",VERM,,"Study Area",,
"Riparian Sanctuary [studyarea]",RISA,,"Study Area",,
"Del Rio Wildland Preserve [studyarea]",DELR,,"Study Area",,
"Bidwell-Sacramento River Park [studyarea]",BRSP,,"Study Area",,
"Crain [studyarea]",CRAI,,"Study Area",,
"Princeton Ferry [studyarea]",PRFE,,"Study Area",,
"Ryan [studyarea]",RYAN,,"Study Area",,
IDAD,IDAD,,"Point Count Transect",,
"FR [banding studyarea]",FR,,"Study Area",,
"KST [banding studyarea]",KST,,"Study Area",,
"SCOR [banding studyarea]",SCOR,,"Study Area",,
"Pine Creek",PICR19_07,"27-APR-07 12:28","Point Count Point",39.7487100389,-121.982960058
"PICR Field5&6",FIELD56,polygon,"Area Search Plot",39.7499068147,-121.980704933
"PICR Field1-4",FIELD14,polygon,"Area Search Plot",39.7495501656,-121.988877065
"Pine Creek",PICR_25,point,"Point Count Point",39.7484914889,-121.987616957
"Pine Creek",PICR_26,point,"Point Count Point",39.7498409808,-121.990248154
"Pine Creek",PICR_27,point,"Point Count Point",39.7515158657,-121.989134096
"Pine Creek",PICR_28,point,"Point Count Point",39.751519613,-121.980574251
"Pine Creek",PICR_29,point,"Point Count Point",39.7512616364,-121.978239574
"Pine Creek",PICR_30,point,"Point Count Point",39.7494445007,-121.978638106
"FLYN [banding]",FLYN,,"Banding Net Collection",39.93496,-122.03623
"KAIS [banding]",KAIS,,"Banding Net Collection",39.6099,-121.87145
"KOSL [banding]",KOSL,,"Banding Net Collection",39.81765,-122.02323
"OHM [banding]",OHM,,"Banding Net Collection",39.96285,-122.04571
"PICR [banding]",PICR,,"Banding Net Collection",39.64474,-121.90225
"STCR [banding]",STCR,,"Banding Net Collection",39.58984,-121.90671
"SUNO [banding]",SUNO,,"Banding Net Collection",39.38547,-121.92203
